**************************************************
START LOG TRACE: 14/10/2021 06:28:37.783
**************************************************

14/10/2021 06:28:37.799: Start update interface for slab 148109.

14/10/2021 06:28:38.485: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_2903|    0|    0|    0|-1622.30| 1543.18|    0.00|  799.38|  399.69|-1622.30| 1543.18|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041945|                                            612164|
|                                       OFF00090790|                                  _SP00019893_2904|    0|    0|    0|-2426.30| 1543.18|    0.00|  799.38|  399.69|-2426.30| 1543.18|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041945|                                            612165|
|                                       OFF00090790|                                  _SP00019895_2905|    0|    0|    0|-3051.80| 1543.18|   90.00|  413.71|  144.80|-3051.80| 1543.18|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041945|                                            612166|
|                                       OFF00090790|                                  _SP00019895_2906|    0|    0|    0|-2902.80| 1543.18|   90.00|  413.71|  144.80|-2902.80| 1543.18|  270.00| 1200.00|  145.00|   20.00|SLAB00000000041945|                                            612167|


14/10/2021 17:41:26.712: End update interface for slab 148138.
**************************************************
END LOG TRACE: 14/10/2021 17:41:26.712
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 18:01:22.098
**************************************************

14/10/2021 18:01:22.098: Start update interface for slab 148139.

14/10/2021 18:01:22.176: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_2922|    0|    0|    0|-1563.22| 1566.41|    0.00|  799.38|  399.69|-1563.22| 1566.41|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041946|                                            612168|
|                                       OFF00090790|                                  _SP00019893_2923|    0|    0|    0|-2367.22| 1566.41|    0.00|  799.38|  399.69|-2367.22| 1566.41|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041946|                                            612169|
|                                       OFF00090790|                                  _SP00019895_2924|    0|    0|    0|-2843.72| 1566.41|   90.00|  413.71|  144.80|-2843.72| 1566.41|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041946|                                            612170|


14/10/2021 18:01:22.192: End update interface for slab 148139.
**************************************************
END LOG TRACE: 14/10/2021 18:01:22.192
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 18:09:39.684
**************************************************

14/10/2021 18:09:39.684: Start update interface for slab 148140.

14/10/2021 18:09:39.793: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_2934|    0|    0|    0|-1641.20| 1580.21|    0.00|  799.38|  399.69|-1641.20| 1580.21|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041947|                                            612171|
|                                       OFF00090790|                                  _SP00019893_2935|    0|    0|    0|-2445.20| 1580.21|   90.00| 1199.22|  599.61|-2445.20| 1580.21|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041947|                                            612172|
|                                       OFF00090790|                                  _SP00019893_2936|    0|    0|    0| -837.20| 1580.21|    0.00|  799.38|  399.69| -837.20| 1580.21|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041947|                                            612173|
|                                       OFF00090790|                                  _SP00019895_2937|    0|    0|    0|-3070.70| 1580.21|   90.00|  413.71|  144.80|-3070.70| 1580.21|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041947|                                            612174|
|                                       OFF00090790|                                  _SP00019895_2938|    0|    0|    0|-2921.70| 1580.21|   90.00|  413.71|  144.80|-2921.70| 1580.21|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041947|                                            612175|


14/10/2021 18:09:39.793: End update interface for slab 148140.
**************************************************
END LOG TRACE: 14/10/2021 18:09:39.793
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 18:16:13.720
**************************************************

14/10/2021 18:16:13.720: Start update interface for slab 148141.

14/10/2021 18:16:13.829: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_2954|    0|    0|    0|-2592.90| 1556.59|    0.00|  799.38|  399.69|-2592.90| 1556.59|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041948|                                            612176|
|                                       OFF00090790|                                  _SP00019893_2955|    0|    0|    0| -984.90| 1556.59|    0.00|  799.38|  399.69| -984.90| 1556.59|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041948|                                            612177|
|                                       OFF00090790|                                  _SP00019893_2956|    0|    0|    0|-1788.90| 1556.59|    0.00|  799.38|  399.69|-1788.90| 1556.59|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041948|                                            612178|
|                                       OFF00090790|                                  _SP00019895_2957|    0|    0|    0|-3069.40| 1556.59|   90.00|  413.71|  144.80|-3069.40| 1556.59|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041948|                                            612179|
|                                       OFF00090790|                                  _SP00019895_2958|    0|    0|    0|-3218.40| 1556.59|   90.00|  413.71|  144.80|-3218.40| 1556.59|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041948|                                            612180|


14/10/2021 18:16:13.829: End update interface for slab 148141.
**************************************************
END LOG TRACE: 14/10/2021 18:16:13.829
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 18:34:00.646
**************************************************

14/10/2021 18:34:00.646: Start update interface for slab 148142.

14/10/2021 18:34:00.770: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_2976|    0|    0|    0| -991.12| 1543.19|  180.00|  799.38|  399.69| -991.12| 1543.19|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041949|                                            612181|
|                                       OFF00090790|                                  _SP00019893_2977|    0|    0|    0|-1795.12| 1543.19|  180.00|  799.38|  399.69|-1795.12| 1543.19|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041949|                                            612182|
|                                       OFF00090790|                                  _SP00019893_2978|    0|    0|    0|-2599.12| 1543.19|  180.00|  799.38|  399.69|-2599.12| 1543.19|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041949|                                            612183|
|                                       OFF00090790|                                  _SP00019895_2979|    0|    0|    0|-3075.62| 1543.19|   90.00|  413.71|  144.80|-3075.62| 1543.19|  270.00| 1200.00|  145.00|   20.00|SLAB00000000041949|                                            612184|
|                                       OFF00090790|                                  _SP00019895_2980|    0|    0|    0|-3224.62| 1543.19|   90.00|  413.71|  144.80|-3224.62| 1543.19|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041949|                                            612185|


14/10/2021 18:34:00.770: End update interface for slab 148142.
**************************************************
END LOG TRACE: 14/10/2021 18:34:00.770
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 18:52:19.874
**************************************************

14/10/2021 18:52:19.874: Start update interface for slab 148143.

14/10/2021 18:52:20.030: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019895_3018|    0|    0|    0|-2559.30| 2191.90|    0.00|  413.71|  144.80|-2559.30| 2191.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612191|
|                                       OFF00090790|                                  _SP00019893_3003|    0|    0|    0|-1355.30| 1268.40|   90.00|  799.38|  399.69|-1355.30| 1268.40|  180.00| 1200.00|  800.00|   20.00|SLAB00000000041950|                                            612187|
|                                       OFF00090790|                                  _SP00019895_3017|    0|    0|    0|-1355.30| 2042.90|    0.00|  413.71|  144.80|-1355.30| 2042.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612192|
|                                       OFF00090790|                                  _SP00019895_3012|    0|    0|    0|-2559.30| 1744.90|    0.00|  413.71|  144.80|-2559.30| 1744.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612193|
|                                       OFF00090790|                                  _SP00019895_3016|    0|    0|    0|-2559.30| 2042.90|    0.00|  413.71|  144.80|-2559.30| 2042.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612194|
|                                       OFF00090790|                                  _SP00019895_3015|    0|    0|    0|-1355.30| 1893.90|    0.00|  413.71|  144.80|-1355.30| 1893.90|    0.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612195|
|                                       OFF00090790|                                  _SP00019895_3014|    0|    0|    0|-2559.30| 1893.90|    0.00|  413.71|  144.80|-2559.30| 1893.90|    0.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612196|
|                                       OFF00090790|                                  _SP00019893_3004|    0|    0|    0|-2559.30| 1268.40|   90.00|  799.38|  399.69|-2559.30| 1268.40|    0.00| 1200.00|  800.00|   20.00|SLAB00000000041950|                                            612188|
|                                       OFF00090790|                                  _SP00019895_3013|    0|    0|    0|-1355.30| 1744.90|    0.00|  413.71|  144.80|-1355.30| 1744.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612197|
|                                       OFF00090790|                                  _SP00019895_3019|    0|    0|    0|-1355.30| 2191.90|    0.00|  413.71|  144.80|-1355.30| 2191.90|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041950|                                            612198|


14/10/2021 18:52:20.030: End update interface for slab 148143.
**************************************************
END LOG TRACE: 14/10/2021 18:52:20.030
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 19:01:35.751
**************************************************

14/10/2021 19:01:35.751: Start update interface for slab 148144.

14/10/2021 19:01:35.860: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3048|    0|    0|    0| -787.89| 1516.60|    0.00|  799.38|  399.69| -787.89| 1516.60|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041951|                                            612199|
|                                       OFF00090790|                                  _SP00019893_3049|    0|    0|    0|-1591.89| 1516.60|    0.00|  799.38|  399.69|-1591.89| 1516.60|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041951|                                            612200|
|                                       OFF00090790|                                  _SP00019893_3050|    0|    0|    0|-2395.89| 1516.60|    0.00|  799.38|  399.69|-2395.89| 1516.60|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041951|                                            612201|
|                                       OFF00090790|                                  _SP00019895_3051|    0|    0|    0|-3021.39| 1516.60|   90.00|  413.71|  144.80|-3021.39| 1516.60|  270.00| 1200.00|  145.00|   20.00|SLAB00000000041951|                                            612202|
|                                       OFF00090790|                                  _SP00019895_3052|    0|    0|    0|-2872.39| 1516.60|   90.00|  413.71|  144.80|-2872.39| 1516.60|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041951|                                            612203|


14/10/2021 19:01:35.860: End update interface for slab 148144.
**************************************************
END LOG TRACE: 14/10/2021 19:01:35.860
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 19:23:07.505
**************************************************

14/10/2021 19:23:07.505: Start update interface for slab 148145.

14/10/2021 19:23:07.614: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3068|    0|    0|    0|-1802.76| 1559.25|    0.00|  799.38|  399.69|-1802.76| 1559.25|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041952|                                            612204|
|                                       OFF00090790|                                  _SP00019893_3069|    0|    0|    0|-2606.76| 1559.25|   90.00| 1199.22|  599.61|-2606.76| 1559.25|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041952|                                            612205|
|                                       OFF00090790|                                  _SP00019893_3070|    0|    0|    0| -998.76| 1559.25|    0.00|  799.38|  399.69| -998.76| 1559.25|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041952|                                            612206|
|                                       OFF00090790|                                  _SP00019895_3071|    0|    0|    0|-3232.26| 1559.25|   90.00|  413.71|  144.80|-3232.26| 1559.25|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041952|                                            612207|
|                                       OFF00090790|                                  _SP00019895_3072|    0|    0|    0|-3083.26| 1559.25|   90.00|  413.71|  144.80|-3083.26| 1559.25|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041952|                                            612208|


14/10/2021 19:23:07.614: End update interface for slab 148145.
**************************************************
END LOG TRACE: 14/10/2021 19:23:07.614
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 19:41:31.113
**************************************************

14/10/2021 19:41:31.113: Start update interface for slab 148146.

14/10/2021 19:41:31.207: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3088|    0|    0|    0|-2922.84| 1547.37|    0.00|  799.38|  399.69|-2922.84| 1547.37|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041953|                                            612209|
|                                       OFF00090790|                                  _SP00019893_3089|    0|    0|    0|-1314.84| 1547.37|   90.00| 1199.22|  599.61|-1314.84| 1547.37|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041953|                                            612210|
|                                       OFF00090790|                                  _SP00019893_3090|    0|    0|    0|-2118.84| 1547.37|   90.00| 1199.22|  599.61|-2118.84| 1547.37|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041953|                                            612211|
|                                       OFF00090790|                                  _SP00019895_3091|    0|    0|    0| -689.34| 1547.37|   90.00|  413.71|  144.80| -689.34| 1547.37|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041953|                                            612212|
|                                       OFF00090790|                                  _SP00019895_3092|    0|    0|    0| -838.34| 1547.37|   90.00|  413.71|  144.80| -838.34| 1547.37|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041953|                                            612213|


14/10/2021 19:41:31.223: End update interface for slab 148146.
**************************************************
END LOG TRACE: 14/10/2021 19:41:31.223
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 19:48:47.311
**************************************************

14/10/2021 19:48:47.311: Start update interface for slab 148147.

14/10/2021 19:48:47.420: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3108|    0|    0|    0|-1666.42| 1526.33|   90.00| 1199.22|  599.61|-1666.42| 1526.33|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041954|                                            612214|
|                                       OFF00090790|                                  _SP00019893_3109|    0|    0|    0| -862.42| 1526.33|   90.00| 1199.22|  599.61| -862.42| 1526.33|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041954|                                            612215|
|                                       OFF00090790|                                  _SP00019893_3110|    0|    0|    0|-2470.42| 1526.33|   90.00| 1199.22|  599.61|-2470.42| 1526.33|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041954|                                            612216|
|                                       OFF00090790|                                  _SP00019895_3111|    0|    0|    0|-2946.92| 1526.33|   90.00|  413.71|  144.80|-2946.92| 1526.33|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041954|                                            612217|
|                                       OFF00090790|                                  _SP00019895_3112|    0|    0|    0|-3095.92| 1526.33|   90.00|  413.71|  144.80|-3095.92| 1526.33|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041954|                                            612218|


14/10/2021 19:48:47.420: End update interface for slab 148147.
**************************************************
END LOG TRACE: 14/10/2021 19:48:47.420
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:02:37.749
**************************************************

14/10/2021 20:02:37.749: Start update interface for slab 148148.

14/10/2021 20:02:37.859: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019895_3131|    0|    0|    0|-2637.92| 1795.65|    0.00|  413.71|  144.80|-2637.92| 1795.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612219|
|                                       OFF00090790|                                  _SP00019893_3129|    0|    0|    0|-2637.92| 1319.15|    0.00| 1199.22|  599.61|-2637.92| 1319.15|  180.00| 1200.00|  800.00|   20.00|SLAB00000000041955|                                            612220|
|                                       OFF00090790|                                  _SP00019893_3130|    0|    0|    0|-1433.92| 1319.15|   90.00|  799.38|  399.69|-1433.92| 1319.15|  180.00| 1200.00|  800.00|   20.00|SLAB00000000041955|                                            612221|
|                                       OFF00090790|                                  _SP00019895_3132|    0|    0|    0|-1433.92| 1795.65|    0.00|  413.71|  144.80|-1433.92| 1795.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612222|
|                                       OFF00090790|                                  _SP00019895_3133|    0|    0|    0|-2637.92| 1944.65|    0.00|  413.71|  144.80|-2637.92| 1944.65|    0.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612223|
|                                       OFF00090790|                                  _SP00019895_3134|    0|    0|    0|-2637.92| 2093.65|    0.00|  413.71|  144.80|-2637.92| 2093.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612224|
|                                       OFF00090790|                                  _SP00019895_3135|    0|    0|    0|-1433.92| 1944.65|    0.00|  413.71|  144.80|-1433.92| 1944.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612225|
|                                       OFF00090790|                                  _SP00019895_3136|    0|    0|    0|-1433.92| 2093.65|    0.00|  413.71|  144.80|-1433.92| 2093.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612226|
|                                       OFF00090790|                                  _SP00019895_3137|    0|    0|    0|-2637.92| 2242.65|    0.00|  413.71|  144.80|-2637.92| 2242.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612227|
|                                       OFF00090790|                                  _SP00019895_3138|    0|    0|    0|-1433.92| 2242.65|    0.00|  413.71|  144.80|-1433.92| 2242.65|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041955|                                            612228|


14/10/2021 20:02:37.874: End update interface for slab 148148.
**************************************************
END LOG TRACE: 14/10/2021 20:02:37.874
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:23:02.278
**************************************************

14/10/2021 20:23:02.278: Start update interface for slab 148149.

14/10/2021 20:23:02.387: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3171|    0|    0|    0|-2677.73| 1539.77|    0.00|  799.38|  399.69|-2677.73| 1539.77|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041956|                                            612229|
|                                       OFF00090790|                                  _SP00019895_3174|    0|    0|    0|-3303.23| 1539.77|   90.00|  413.71|  144.80|-3303.23| 1539.77|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041956|                                            612232|
|                                       OFF00090790|                                  _SP00019893_3173|    0|    0|    0|-1069.73| 1539.77|    0.00|  799.38|  399.69|-1069.73| 1539.77|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041956|                                            612231|
|                                       OFF00090790|                                  _SP00019893_3172|    0|    0|    0|-1873.73| 1539.77|    0.00|  799.38|  399.69|-1873.73| 1539.77|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041956|                                            612230|
|                                       OFF00090790|                                  _SP00019895_3175|    0|    0|    0|-3154.23| 1539.77|   90.00|  413.71|  144.80|-3154.23| 1539.77|   90.00| 1200.00|  145.00|   20.00|SLAB00000000041956|                                            612233|


14/10/2021 20:23:02.402: End update interface for slab 148149.
**************************************************
END LOG TRACE: 14/10/2021 20:23:02.402
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:33:03.376
**************************************************

14/10/2021 20:33:03.376: Start update interface for slab 148150.

14/10/2021 20:33:03.485: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3191|    0|    0|    0|-1165.93| 1453.70|   90.00| 1199.22|  599.61|-1165.93| 1453.70|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041957|                                            612234|
|                                       OFF00090790|                                  _SP00019893_3192|    0|    0|    0|-2773.93| 1453.70|    0.00|  799.38|  399.69|-2773.93| 1453.70|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041957|                                            612235|
|                                       OFF00090790|                                  _SP00019893_3193|    0|    0|    0|-1969.93| 1453.70|    0.00|  799.38|  399.69|-1969.93| 1453.70|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041957|                                            612236|
|                                       OFF00090790|                                  _SP00019895_3195|    0|    0|    0|-2554.44| 2235.56|    0.00|  413.71|  144.80|-2554.44| 2235.56|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041957|                                            612237|
|                                       OFF00090790|                                  _SP00019895_3196|    0|    0|    0|-1350.44| 2235.56|    0.00|  413.71|  144.80|-1350.44| 2235.56|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041957|                                            612238|


14/10/2021 20:33:03.485: End update interface for slab 148150.
**************************************************
END LOG TRACE: 14/10/2021 20:33:03.485
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:40:12.772
**************************************************

14/10/2021 20:40:12.772: Start update interface for slab 148151.

14/10/2021 20:40:12.881: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3212|    0|    0|    0|-1103.90| 1436.87|   90.00| 1199.22|  599.61|-1103.90| 1436.87|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041958|                                            612239|
|                                       OFF00090790|                                  _SP00019893_3213|    0|    0|    0|-1907.90| 1436.87|   90.00| 1199.22|  599.61|-1907.90| 1436.87|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041958|                                            612240|
|                                       OFF00090790|                                  _SP00019893_3214|    0|    0|    0|-2711.90| 1436.87|   90.00| 1199.22|  599.61|-2711.90| 1436.87|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041958|                                            612241|
|                                       OFF00090790|                                  _SP00019896_3215|    0|    0|    0|-2524.85| 2226.32|    0.00|  413.71|  144.80|-2524.85| 2226.32|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041958|                                            612242|
|                                       OFF00090790|                                  _SP00019896_3216|    0|    0|    0|-1320.85| 2226.32|    0.00|  413.71|  144.80|-1320.85| 2226.32|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041958|                                            612243|


14/10/2021 20:40:12.881: End update interface for slab 148151.
**************************************************
END LOG TRACE: 14/10/2021 20:40:12.881
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:47:27.467
**************************************************

14/10/2021 20:47:27.467: Start update interface for slab 148152.

14/10/2021 20:47:27.576: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3232|    0|    0|    0|-1214.34| 1429.95|    0.00|  799.38|  399.69|-1214.34| 1429.95|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041959|                                            612244|
|                                       OFF00090790|                                  _SP00019893_3233|    0|    0|    0|-2018.34| 1429.95|   90.00| 1199.22|  599.61|-2018.34| 1429.95|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041959|                                            612245|
|                                       OFF00090790|                                  _SP00019893_3234|    0|    0|    0|-2822.34| 1429.95|   90.00| 1199.22|  599.61|-2822.34| 1429.95|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041959|                                            612246|
|                                       OFF00090790|                                  _SP00019896_3235|    0|    0|    0|-2669.04| 2203.26|    0.00|  413.71|  144.80|-2669.04| 2203.26|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041959|                                            612247|
|                                       OFF00090790|                                  _SP00019896_3236|    0|    0|    0|-1465.04| 2203.26|    0.00|  413.71|  144.80|-1465.04| 2203.26|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041959|                                            612248|


14/10/2021 20:47:27.592: End update interface for slab 148152.
**************************************************
END LOG TRACE: 14/10/2021 20:47:27.592
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 20:54:37.265
**************************************************

14/10/2021 20:54:37.265: Start update interface for slab 148153.

14/10/2021 20:54:37.374: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3252|    0|    0|    0|-1223.41| 1461.94|    0.00|  799.38|  399.69|-1223.41| 1461.94|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041960|                                            612249|
|                                       OFF00090790|                                  _SP00019893_3253|    0|    0|    0|-2027.41| 1461.94|   90.00| 1199.22|  599.61|-2027.41| 1461.94|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041960|                                            612250|
|                                       OFF00090790|                                  _SP00019893_3254|    0|    0|    0|-2831.41| 1461.94|    0.00|  799.38|  399.69|-2831.41| 1461.94|   90.00| 1200.00|  800.00|   20.00|SLAB00000000041960|                                            612251|
|                                       OFF00090790|                                  _SP00019896_3255|    0|    0|    0|-2625.52| 2234.86|    0.00|  413.71|  144.80|-2625.52| 2234.86|  180.00| 1200.00|  145.00|   20.00|SLAB00000000041960|                                            612252|
|                                       OFF00090790|                                  _SP00019896_3256|    0|    0|    0|-1421.52| 2234.86|    0.00|  413.71|  144.80|-1421.52| 2234.86|    0.00| 1200.00|  145.00|   20.00|SLAB00000000041960|                                            612253|


14/10/2021 20:54:37.389: End update interface for slab 148153.
**************************************************
END LOG TRACE: 14/10/2021 20:54:37.389
**************************************************
**************************************************
START LOG TRACE: 14/10/2021 21:01:49.070
**************************************************

14/10/2021 21:01:49.070: Start update interface for slab 148154.

14/10/2021 21:01:49.179: 
|Order Code                                        |Piece Code                                        |Waste|Small|Last |Pick X  |Pick Y  |Pick R  |Pick L  |Pick W  |Pos X   |Pos Y   |Rot     |Len     |Width   |Thick   |Slab Code         |Unique ID                                         |
|                                       OFF00090790|                                  _SP00019893_3275|    0|    0|    0|-2540.46| 1447.06|    0.00|  799.38|  399.69|-2540.46| 1447.06|  270.00| 1200.00|  800.00|   20.00|SLAB00000000041961|                                            612254|
